# Time / h, Central compartment conc. ng / mL, Peripheral compartment 1 conc. ng / mL, Peripheral compartment 2 conc. ng / mL
8.689999999999878710e+00,1.512997682562057175e-02,6.052041607111863578e-03,9.078062410667794499e-03
8.699999999999878497e+00,1.505451182884219412e-02,6.021863292020873323e-03,9.032794938031309118e-03
8.709999999999878284e+00,1.497943693029285539e-02,5.991833982866570478e-03,8.987750974299853549e-03
8.719999999999878071e+00,1.490475008135134019e-02,5.961952945540235915e-03,8.942929418310353873e-03
8.729999999999877858e+00,1.483044922826756012e-02,5.932219451110827373e-03,8.898329176666240625e-03
8.739999999999877645e+00,1.475653231216253122e-02,5.902632775824972512e-03,8.853949163737457467e-03
8.749999999999877431e+00,1.468299726902837568e-02,5.873192201106979329e-03,8.809788301660466392e-03
8.759999999999877218e+00,1.460984202972834961e-02,5.843897013558827479e-03,8.765845520338239050e-03
8.769999999999877005e+00,1.453706451999680835e-02,5.814746504960175214e-03,8.722119757440260218e-03
8.779999999999876792e+00,1.446466266043922727e-02,5.785739972268352446e-03,8.678609958402526067e-03
8.789999999999876579e+00,1.439263436653219486e-02,5.756876717618366820e-03,8.635315076427545894e-03
8.799999999999876366e+00,1.432097754862341442e-02,5.728156048322899374e-03,8.592234072484345592e-03
8.809999999999876152e+00,1.424969011193170237e-02,5.699577276872309743e-03,8.549365915308460712e-03
8.819999999999875939e+00,1.417876995654699344e-02,5.671139720934628356e-03,8.506709581401941667e-03
8.829999999999875726e+00,1.410821497743033025e-02,5.642842703355565974e-03,8.464264055033346792e-03
8.839999999999875513e+00,1.403802306441387197e-02,5.614685552158504150e-03,8.422028328237752756e-03
8.849999999999875300e+00,1.396819210220089785e-02,5.586667600544501303e-03,8.380001400816749352e-03
8.859999999999875087e+00,1.389871997036579154e-02,5.558788186892291844e-03,8.338182280338432562e-03
8.869999999999874873e+00,1.382960454335406021e-02,5.531046654758282714e-03,8.296569982137420168e-03
8.879999999999874660e+00,1.376084369048231719e-02,5.503442352876562055e-03,8.255163529314837878e-03
8.889999999999874447e+00,1.369243527593829758e-02,5.475974635158885329e-03,8.213961952738322789e-03
8.899999999999874234e+00,1.362437715878084613e-02,5.448642860694689199e-03,8.172964291042028595e-03
8.909999999999874021e+00,1.355666719293992586e-02,5.421446393751082858e-03,8.132169590626620384e-03
8.919999999999873808e+00,1.348930322721660600e-02,5.394384603772852359e-03,8.091576905659274635e-03
8.929999999999873594e+00,1.342228310528307926e-02,5.367456865382458017e-03,8.051185298073682689e-03
8.939999999999873381e+00,1.335560466568264971e-02,5.340662558380036146e-03,8.010993837570049014e-03
8.949999999999873168e+00,1.328926574182973282e-02,5.314001067743396450e-03,7.971001601615091206e-03
8.959999999999872955e+00,1.322326416200986059e-02,5.287471783628027236e-03,7.931207675442034782e-03
8.969999999999872742e+00,1.315759774937967815e-02,5.261074101367086732e-03,7.891611152050625327e-03
8.979999999999872529e+00,1.309226432196694719e-02,5.234807421471414368e-03,7.852211132207116348e-03
8.989999999999872315e+00,1.302726169267054250e-02,5.208671149629522969e-03,7.813006724444277948e-03
8.999999999999872102e+00,1.296258766926045372e-02,5.182664696707597884e-03,7.773997045061388153e-03
9.009999999999871889e+00,1.289824005437778011e-02,5.156787478749499595e-03,7.735181218124243321e-03
9.019999999999871676e+00,1.283421664553474791e-02,5.131038916976771516e-03,7.696558375465149468e-03
9.029999999999871463e+00,1.277051523511468258e-02,5.105418437788621783e-03,7.658127656682924868e-03
9.039999999999871250e+00,1.270713361037202963e-02,5.079925472761939731e-03,7.619888209142902658e-03
9.049999999999871036e+00,1.264406955343235286e-02,5.054559458651290693e-03,7.581839187976929101e-03
9.059999999999870823e+00,1.258132084129232400e-02,5.029319837388913396e-03,7.543979756083360987e-03
9.069999999999870610e+00,1.251888524581973652e-02,5.004206056084720827e-03,7.506309084127071700e-03
9.079999999999870397e+00,1.245676053375349007e-02,4.979217567026300237e-03,7.468826350539442549e-03
9.089999999999870184e+00,1.239494446670360260e-02,4.954353827678920075e-03,7.431530741518371438e-03
9.099999999999869971e+00,1.233343480115121037e-02,4.929614300685518716e-03,7.394421451028268533e-03
9.109999999999869758e+00,1.227222928844855405e-02,4.904998453866710531e-03,7.357497680800056256e-03
9.119999999999869544e+00,1.221132567481899613e-02,4.880505760220785888e-03,7.320758640331168424e-03
9.129999999999869331e+00,1.215072170135701561e-02,4.856135697923711150e-03,7.284203546885556317e-03
9.139999999999869118e+00,1.209041510402819597e-02,4.831887750329126943e-03,7.247831625493679139e-03
9.149999999999868905e+00,1.203040361366924417e-02,4.807761405968348153e-03,7.211642108952513557e-03
9.159999999999868692e+00,1.197068495598797681e-02,4.783756158550369134e-03,7.175634237825542425e-03
9.169999999999868479e+00,1.191125685156332534e-02,4.759871506961852426e-03,7.139807260442768665e-03
9.179999999999868265e+00,1.185211701584533775e-02,4.736106955267143509e-03,7.104160432900703988e-03
9.189999999999868052e+00,1.179326315915517516e-02,4.712462012708257784e-03,7.068693019062374967e-03
9.199999999999867839e+00,1.173469298668511178e-02,4.688936193704886651e-03,7.033404290557318701e-03
9.209999999999867626e+00,1.167640419849853492e-02,4.665529017854400107e-03,6.998293526781588884e-03
9.219999999999867413e+00,1.161839448952995367e-02,4.642240009931838940e-03,6.963360014897747134e-03
9.229999999999867200e+00,1.156066154958498154e-02,4.619068699889922539e-03,6.928603049834871665e-03
9.239999999999866986e+00,1.150320306334035036e-02,4.596014622859042817e-03,6.894021934288553817e-03
9.249999999999866773e+00,1.144601671034390852e-02,4.573077319147272023e-03,6.859615978720894590e-03
9.259999999999866560e+00,1.138910016501461751e-02,4.550256334240349726e-03,6.825384501360510711e-03
9.269999999999866347e+00,1.133245109664255193e-02,4.527551218801697565e-03,6.791326828202533770e-03
9.279999999999866134e+00,1.127606716938889947e-02,4.504961528672407102e-03,6.757442293008598076e-03
9.289999999999865921e+00,1.121994604228596787e-02,4.482486824871252835e-03,6.723730237306865809e-03
9.299999999999865707e+00,1.116408536923717276e-02,4.460126673594673984e-03,6.690190010392001001e-03
9.309999999999865494e+00,1.110848279901704462e-02,4.437880646216796170e-03,6.656820969325180810e-03
9.319999999999865281e+00,1.105313597527123048e-02,4.415748319289411472e-03,6.623622478934103330e-03
9.329999999999865068e+00,1.099804253651649397e-02,4.393729274541991435e-03,6.590593911812972841e-03
9.339999999999864855e+00,1.094320011614071178e-02,4.371823098881680129e-03,6.557734648322507617e-03
9.349999999999864642e+00,1.088860634240287027e-02,4.350029384393302827e-03,6.525044076589940796e-03
9.359999999999864428e+00,1.083425883843307236e-02,4.328347728339352121e-03,6.492521592509016039e-03
9.369999999999864215e+00,1.078015522223253926e-02,4.306777733160003542e-03,6.460166599739990134e-03
9.379999999999864002e+00,1.072629310667360183e-02,4.285319006473099074e-03,6.427978509709632998e-03
9.389999999999863789e+00,1.067267278739821544e-02,4.263970789232010214e-03,6.395956183848005780e-03
9.399999999999863576e+00,1.061931640158852649e-02,4.242729307792049431e-03,6.364093961688064606e-03
9.409999999999863363e+00,1.056622829939376194e-02,4.221593257471898883e-03,6.332389886207839651e-03
9.419999999999863149e+00,1.051340713673681350e-02,4.200562124718319572e-03,6.300843187077471118e-03
9.429999999999862936e+00,1.046085157494059531e-02,4.179635398134764861e-03,6.269453097202138184e-03
9.439999999999862723e+00,1.040856028072804050e-02,4.158812568481383073e-03,6.238218852722065937e-03
9.449999999999862510e+00,1.035653192622210637e-02,4.138093128675019231e-03,6.207139693012521039e-03
9.459999999999862297e+00,1.030476518894576747e-02,4.117476573789212446e-03,6.176214860683810863e-03
9.469999999999862084e+00,1.025325875182202598e-02,4.096962401054196797e-03,6.145443601581286955e-03
9.479999999999861870e+00,1.020201130317390133e-02,4.076550109856901319e-03,6.114825164785344172e-03
9.489999999999861657e+00,1.015102153672443712e-02,4.056239201740950012e-03,6.084358802611416345e-03
9.499999999999861444e+00,1.010028815159669247e-02,4.036029180406660970e-03,6.054043770609983215e-03
9.509999999999861231e+00,1.004980985231375759e-02,4.015919551711048981e-03,6.023879327566565231e-03
9.519999999999861018e+00,9.999585348798738227e-03,3.995909823667822929e-03,5.993864735501727020e-03
9.529999999999860805e+00,9.949613356374760811e-03,3.975999506447386658e-03,5.963999259671072181e-03
9.539999999999860592e+00,9.899892595764975961e-03,3.956188112376838109e-03,5.934282168565249357e-03
9.549999999999860378e+00,9.850421793092556735e-03,3.936475155939971916e-03,5.904712733909950502e-03
9.559999999999860165e+00,9.801199679880693433e-03,3.916860153777276810e-03,5.875290230665907408e-03
9.569999999999859952e+00,9.752224993052603999e-03,3.897342624685935612e-03,5.846013937028896046e-03
9.579999999999859739e+00,9.703496474931521884e-03,3.877922089619827845e-03,5.816883134429734828e-03
9.589999999999859526e+00,9.655012873240704716e-03,3.858598071689526253e-03,5.787897107534282874e-03
9.599999999999859313e+00,9.606772941103434299e-03,3.839370096162300280e-03,5.759055144243443482e-03
9.609999999999859099e+00,9.558775437043009679e-03,3.820237690462112597e-03,5.730356535693162390e-03
9.619999999999858886e+00,9.511019124982752343e-03,3.801200384169622134e-03,5.701800576254426045e-03
9.629999999999858673e+00,9.463502774246007956e-03,3.782257709022182352e-03,5.673386563533266806e-03
9.639999999999858460e+00,9.416225159556142893e-03,3.763409198913841239e-03,5.645113798370755137e-03
9.649999999999858247e+00,9.369185061036540765e-03,3.744654389895342179e-03,5.616981584843006546e-03
9.659999999999858034e+00,9.322381264210612833e-03,3.725992820174123515e-03,5.588989230261178116e-03
9.669999999999857820e+00,9.275812560001789331e-03,3.707424030114318987e-03,5.561136045171471108e-03
9.679999999999857607e+00,9.229477744733519465e-03,3.688947562236755563e-03,5.533421343355126622e-03
9.689999999999857394e+00,9.183375620129278355e-03,3.670562961218957771e-03,5.505844441828429935e-03
9.699999999999857181e+00,9.137504993312561830e-03,3.652269773895142936e-03,5.478404660842707899e-03
9.709999999999856968e+00,9.091864676806882956e-03,3.634067549256224210e-03,5.451101323884329809e-03
9.719999999999856755e+00,9.046453488535784182e-03,3.615955838449810139e-03,5.423933757674708270e-03
9.729999999999856541e+00,9.001270251822821727e-03,3.597934194780202932e-03,5.396901292170297459e-03
9.739999999999856328e+00,8.956313795391575988e-03,3.580002173708401059e-03,5.370003260562594867e-03
9.749999999999856115e+00,8.911582953365653273e-03,3.562159332852097085e-03,5.343238999278139556e-03
9.759999999999855902e+00,8.867076565268673660e-03,3.544405231985679403e-03,5.316607847978513032e-03
9.769999999999855689e+00,8.822793476024286610e-03,3.526739433040230499e-03,5.290109149560339244e-03
9.779999999999855476e+00,8.778732535956155353e-03,3.509161500103527825e-03,5.263742250155284581e-03
9.789999999999855262e+00,8.734892600787972500e-03,3.491670999420044656e-03,5.237506499130060479e-03
9.799999999999855049e+00,8.691272531643446167e-03,3.474267499390948800e-03,5.211401249086416478e-03
9.809999999999854836e+00,8.647871195046308648e-03,3.456950570574102589e-03,5.185425855861146294e-03
9.819999999999854623e+00,8.604687462920314681e-03,3.439719785684062885e-03,5.159579678526087822e-03
9.829999999999854410e+00,8.561720212589236240e-03,3.422574719592084112e-03,5.133862079388118796e-03
9.839999999999854197e+00,8.518968326776874683e-03,3.405514949326111755e-03,5.108272423989160260e-03
9.849999999999853983e+00,8.476430693607043404e-03,3.388540054070789728e-03,5.082810081106177436e-03
9.859999999999853770e+00,8.434106206603585176e-03,3.371649615167455170e-03,5.057474422751175383e-03
9.869999999999853557e+00,8.391993764690360014e-03,3.354843216114140186e-03,5.032264824171203341e-03
9.879999999999853344e+00,8.350092272191250373e-03,3.338120442565572273e-03,5.007180663848351254e-03
9.889999999999853131e+00,8.308400638830161153e-03,3.321480882333173890e-03,4.982221323499753246e-03
9.899999999999852918e+00,8.266917779731019697e-03,3.304924125385062025e-03,4.957386188077585881e-03
9.909999999999852704e+00,8.225642615417770587e-03,3.288449763846049492e-03,4.932674645769066432e-03
9.919999999999852491e+00,8.184574071814386051e-03,3.272057391997642770e-03,4.908086087996456348e-03
9.929999999999852278e+00,8.143711080244853823e-03,3.255746606278044596e-03,4.883619909417059521e-03
9.939999999999852065e+00,8.103052577433189282e-03,3.239517005282151803e-03,4.859275507923219682e-03
9.949999999999851852e+00,8.062597505503421580e-03,3.223368189761556188e-03,4.835052284642326476e-03
9.959999999999851639e+00,8.022344811979610982e-03,3.207299762624545806e-03,4.810949643936810252e-03
9.969999999999851426e+00,7.982293449785831524e-03,3.191311328936101074e-03,4.786966993404143805e-03
9.979999999999851212e+00,7.942442377246181420e-03,3.175402495917900841e-03,4.763103743876843238e-03
9.989999999999850999e+00,7.902790558084781328e-03,3.159572872948315445e-03,4.739359309422464493e-03
